ISIN,COMPANY,NSE_SYMBOL,BSE_SYMBOL,BSE_CODE,EXCHANGE,PRICE_SOURCE,PRICE_TICKER,LATEST_PRICE,PRICE_DATE,NSE_LISTING_DATE,BSE_LISTING_DATE
INE149K01016,Sandur Manganese & Iron Ores Limited,SANDUMA,SANDUMA,504918,NSE+BSE,NSE/Yahoo Finance,SANDUMA.NS,,,07-SEP-2023,
INE495C01010,Sangam (India) Limited,SANGAMIND,SANGAMIND,514234,NSE+BSE,NSE/Yahoo Finance,SANGAMIND.NS,,,17-JUL-1996,
INE989A01032,Sanghvi Movers Limited,SANGHVIMOV,SANGHVIMOV,530073,NSE+BSE,NSE/Yahoo Finance,SANGHVIMOV.NS,,,24-JAN-2007,
INE0UOS01011,Sanofi Consumer Healthcare India Limited,SANOFICONR,SANOFICONR#,144250,NSE+BSE,NSE/Yahoo Finance,SANOFICONR.NS,,,13-SEP-2024,
INE058A01010,Sanofi India Limited,SANOFI,SANOFI#,100674,NSE+BSE,NSE/Yahoo Finance,SANOFI.NS,,,19-MAY-2003,
INE953O01021,Sansera Engineering Limited,SANSERA,SANSERA,543358,NSE+BSE,NSE/Yahoo Finance,SANSERA.NS,,,24-SEP-2021,
INE08NE01025,Sanstar Limited,SANSTAR,SANSTAR,544217,NSE+BSE,NSE/Yahoo Finance,SANSTAR.NS,,,26-JUL-2024,
INE890C01046,Sanwaria Consumer Limited,SANWARIA,SANWARIA,519260,NSE+BSE,NSE/Yahoo Finance,SANWARIA.NS,,,27-MAR-2006,
INE806T01020,Sapphire Foods India Limited,SAPPHIRE,SAPPHIRE#,143397,NSE+BSE,NSE/Yahoo Finance,SAPPHIRE.NS,,,18-NOV-2021,
INE967G01019,Saraswati Commercial India Limited,ZSARACOM,ZSARACOM,512020,NSE+BSE,NSE/Yahoo Finance,ZSARACOM.NS,,,20-APR-2026,
INE0PQ101010,Saraswati Saree Depot Limited,SSDL,SSDL,544230,NSE+BSE,NSE/Yahoo Finance,SSDL.NS,,,20-AUG-2024,
INE385C01021,Sarda Energy & Minerals Limited,SARDAEN,SARDAEN#,104614,NSE+BSE,NSE/Yahoo Finance,SARDAEN.NS,,,03-DEC-2009,
INE979A01025,Saregama India Limited,SAREGAMA,SAREGAMA,532163,NSE+BSE,NSE/Yahoo Finance,SAREGAMA.NS,,,30-JUL-1997,
INE453D01025,Sarla Performance Fibers Limited,SARLAPOLY,SARLAPOLY,526885,NSE+BSE,NSE/Yahoo Finance,SARLAPOLY.NS,,,19-JAN-2007,
INE017W01010,Sarthak Metals Limited,SMLT,SMLT,540393,NSE+BSE,NSE/Yahoo Finance,SMLT.NS,,,25-NOV-2021,
INE324X01026,Sarveshwar Foods Limited,SARVESHWAR,SARVESHWAR,543688,NSE+BSE,NSE/Yahoo Finance,SARVESHWAR.NS,,,08-DEC-2022,
INE231F01020,Sasken Technologies Limited,SASKEN,SASKEN,532663,NSE+BSE,NSE/Yahoo Finance,SASKEN.NS,,,09-SEP-2005,
INE170E01023,Satia Industries Limited,SATIA,SATIA,539201,NSE+BSE,NSE/Yahoo Finance,SATIA.NS,,,17-JUL-2019,
INE836B01017,Satin Creditcare Network Limited,SATIN,SATIN,539404,NSE+BSE,NSE/Yahoo Finance,SATIN.NS,,,26-AUG-2015,
INE626A01014,Saurashtra Cement Limited,SAURASHCEM,SAURASHCEM,502175,NSE+BSE,NSE/Yahoo Finance,SAURASHCEM.NS,,,27-FEB-2024,
INE035D01020,Savita Oil Technologies Limited,SOTL,SOTL,524667,NSE+BSE,NSE/Yahoo Finance,SOTL.NS,,,28-JUN-1995,
INE318C01014,Sayaji Hotels Limited,SAYAJIHOTL,SAYAJIHOTL,523710,NSE+BSE,NSE/Yahoo Finance,SAYAJIHOTL.NS,,,20-APR-2026,
INE099G01011,Scan Steels Limited,SCANSTL,SCANSTL,511672,NSE+BSE,NSE/Yahoo Finance,SCANSTL.NS,,,20-APR-2026,
INE513A01022,Schaeffler India Limited,SCHAEFFLER,SCHAEFFLER#,105790,NSE+BSE,NSE/Yahoo Finance,SCHAEFFLER.NS,,,29-NOV-2000,
INE839M01018,Schneider Electric Infrastructure Limited,SCHNEIDER,SCHNEIDER#,134139,NSE+BSE,NSE/Yahoo Finance,SCHNEIDER.NS,,,20-MAR-2012,
INE090501011,Scoda Tubes Limited,SCODATUBES,SCODATUBES,544411,NSE+BSE,NSE/Yahoo Finance,SCODATUBES.NS,,,04-JUN-2025,
INE497B01018,Seamec Limited,SEAMECLTD,SEAMECLTD,526807,NSE+BSE,NSE/Yahoo Finance,SEAMECLTD.NS,,,28-JUN-1995,
INE0BTM01013,SecMark Consultancy Limited,SECMARK,SECMARK,543234,NSE+BSE,NSE/Yahoo Finance,SECMARK.NS,,,16-OCT-2023,
INE955I01044,Sejal Glass Limited,SEJALLTD,SEJALLTD,532993,NSE+BSE,NSE/Yahoo Finance,SEJALLTD.NS,,,13-DEC-2021,
INE617A01013,Semac Construction Limited,SEMAC,SEMAC,505368,NSE+BSE,NSE/Yahoo Finance,SEMAC.NS,,,11-AUG-2005,
INE602W01027,Senco Gold Limited,SENCO,SENCO,543936,NSE+BSE,NSE/Yahoo Finance,SENCO.NS,,,14-JUL-2023,
INE0RB801010,Senores Pharmaceuticals Limited,SENORES,SENORES,544319,NSE+BSE,NSE/Yahoo Finance,SENORES.NS,,,30-DEC-2024,
INE782X01033,Servotech Renewable Power System Limited,SERVOTECH,SERVOTECH,210510,NSE+BSE,NSE/Yahoo Finance,SERVOTECH.NS,,,02-SEP-2021,
INE04VU01023,Seshaasai Technologies Limited,STYL,STYL,544533,NSE+BSE,NSE/Yahoo Finance,STYL.NS,,,30-SEP-2025,
INE630A01024,Seshasayee Paper and Boards Limited,SESHAPAPER,SESHAPAPER,502450,NSE+BSE,NSE/Yahoo Finance,SESHAPAPER.NS,,,29-MAR-1995,
INE878E01021,Setco Automotive Limited,SETCO,SETCO,505075,NSE+BSE,NSE/Yahoo Finance,SETCO.NS,,,01-JUL-2016,
INE023M01027,Setubandhan Infrastructure Limited,SETUINFRA,SETUINFRA,533605,NSE+BSE,NSE/Yahoo Finance,SETUINFRA.NS,,,04-OCT-2011,
INE573R01012,Seya Industries Limited,SEYAIND,SEYAIND,524324,NSE+BSE,NSE/Yahoo Finance,SEYAIND.NS,,,11-JUL-2019,
INE12UN01015,Shadowfax Technologies Limited,SHADOWFAX,SHADOWFAX,544685,NSE+BSE,NSE/Yahoo Finance,SHADOWFAX.NS,,,28-JAN-2026,
INE640C01011,Shah Alloys Limited,SHAHALLOYS,SHAHALLOYS,513436,NSE+BSE,NSE/Yahoo Finance,SHAHALLOYS.NS,,,16-JUN-2005,
INE482J01021,Shah Metacorp Limited,SHAH,SHAH,533275,NSE+BSE,NSE/Yahoo Finance,SHAH.NS,,,27-OCT-2010,
INE151G01028,Shaily Engineering Plastics Limited,SHAILY,SHAILY,501423,NSE+BSE,NSE/Yahoo Finance,SHAILY.NS,,,04-APR-2022,
INE908D01010,Shakti Pumps (India) Limited,SHAKTIPUMP,SHAKTIPUMP#,131431,NSE+BSE,NSE/Yahoo Finance,SHAKTIPUMP.NS,,,29-JAN-2015,
INE597J01018,Shalby Limited,SHALBY,SHALBY,540797,NSE+BSE,NSE/Yahoo Finance,SHALBY.NS,,,15-DEC-2017,
INE861D01011,Shalibhadra Finance Limited,SAHLIBHFI,SAHLIBHFI,511754,NSE+BSE,NSE/Yahoo Finance,SAHLIBHFI.NS,,,10-APR-2026,
INE849C01026,Shalimar Paints Limited,SHALPAINTS,SHALPAINTS,509874,NSE+BSE,NSE/Yahoo Finance,SHALPAINTS.NS,,,03-MAR-2008,
INE01NE01012,Shankar Lal Rampal Dye-Chem Limited,SRD,SRD,542232,NSE+BSE,NSE/Yahoo Finance,SRD.NS,,,09-OCT-2024,
INE274V01019,Shankara Building Products Limited,SHANKARA,SHANKARA,540425,NSE+BSE,NSE/Yahoo Finance,SHANKARA.NS,,,05-APR-2017,
INE24OJ01011,Shankara Buildpro Limited,BUILDPRO,BUILDPRO,544517,NSE+BSE,NSE/Yahoo Finance,BUILDPRO.NS,,,09-JAN-2026,
INE631A01022,Shanthi Gears Limited,SHANTIGEAR,SHANTIGEAR,522034,NSE+BSE,NSE/Yahoo Finance,SHANTIGEAR.NS,,,17-JAN-1996,
INE440T01028,Shanti Educational Initiatives Limited,SEIL,SEIL,539921,NSE+BSE,NSE/Yahoo Finance,SEIL.NS,,,20-APR-2026,
INE06ZD01017,Shanti Gold International Limited,SHANTIGOLD,SHANTIGOLD,544459,NSE+BSE,NSE/Yahoo Finance,SHANTIGOLD.NS,,,01-AUG-2025,
INE933X01016,Shanti Overseas (India) Limited,SHANTI,SHANTI,206158,NSE+BSE,NSE/Yahoo Finance,SHANTI.NS,,,16-SEP-2021,
INE220Z01013,Sharat Industries Limited,SHINDL,SHINDL,519397,NSE+BSE,NSE/Yahoo Finance,SHINDL.NS,,,20-APR-2026,
INE221J01015,Sharda Cropchem Limited,SHARDACROP,SHARDACROP,538666,NSE+BSE,NSE/Yahoo Finance,SHARDACROP.NS,,,23-SEP-2014,
INE597I01028,Sharda Motor Industries Limited,SHARDAMOTR,SHARDAMOTR,535602,NSE+BSE,NSE/Yahoo Finance,SHARDAMOTR.NS,,,03-SEP-2015,
INE037B01020,Shardul Securities Limited,SHARDUL,SHARDUL,512393,NSE+BSE,NSE/Yahoo Finance,SHARDUL.NS,,,20-APR-2026,
INE932X01026,Share India Securities Limited,SHAREINDIA,SHAREINDIA,540725,NSE+BSE,NSE/Yahoo Finance,SHAREINDIA.NS,,,21-SEP-2020,
INE916U01025,Sheela Foam Limited,SFL,SFL#,140203,NSE+BSE,NSE/Yahoo Finance,SFL.NS,,,09-DEC-2016,
INE501Y01019,Sheetal Cool Products Limited,SCPL,SCPL,540757,NSE+BSE,NSE/Yahoo Finance,SCPL.NS,,,22-NOV-2022,
INE268L01046,Shekhawati Industries Limited,SHEKHAWATI,SHEKHAWATI,533301,NSE+BSE,NSE/Yahoo Finance,SHEKHAWATI.NS,,,12-JAN-2011,
INE363M01019,Shemaroo Entertainment Limited,SHEMAROO,SHEMAROO,538685,NSE+BSE,NSE/Yahoo Finance,SHEMAROO.NS,,,01-OCT-2014,
INE024F01011,Shilchar Technologies Limited,SHILCTECH,SHILCTECH,531201,NSE+BSE,NSE/Yahoo Finance,SHILCTECH.NS,,,24-NOV-2025,
INE790G01031,Shilpa Medicare Limited,SHILPAMED,SHILPAMED,530549,NSE+BSE,NSE/Yahoo Finance,SHILPAMED.NS,,,03-DEC-2009,
INE109A01011,Shipping Corporation Of India Limited,SCI,SCI,523598,NSE+BSE,NSE/Yahoo Finance,SCI.NS,,,13-AUG-1997,
INE0PB301013,Shipping Corporation of India Land and Assets Limited,SCILAL,SCILAL,544142,NSE+BSE,NSE/Yahoo Finance,SCILAL.NS,,,19-MAR-2024,
INE719F01016,Shiv Aum Steels Limited,SHIVAUM,SHIVAUM,206521,NSE+BSE,NSE/Yahoo Finance,SHIVAUM.NS,,,14-NOV-2025,
INE644Y01017,Shiva Mills Limited,SHIVAMILLS,SHIVAMILLS,540961,NSE+BSE,NSE/Yahoo Finance,SHIVAMILLS.NS,,,26-FEB-2018,
INE705C01020,Shiva Texyarn Limited,SHIVATEX,SHIVATEX,511108,NSE+BSE,NSE/Yahoo Finance,SHIVATEX.NS,,,26-DEC-2017,
INE386D01027,Shivalik Bimetal Controls Limited,SBCL,SBCL,513097,NSE+BSE,NSE/Yahoo Finance,SBCL.NS,,,24-JUN-2021,
INE788J01021,Shivalik Rasayan Limited,SHIVALIK,SHIVALIK,539148,NSE+BSE,NSE/Yahoo Finance,SHIVALIK.NS,,,09-DEC-2021,
INE637H01024,Shivam Autotech Limited,SHIVAMAUTO,SHIVAMAUTO,532776,NSE+BSE,NSE/Yahoo Finance,SHIVAMAUTO.NS,,,21-NOV-2006,
INE498B01024,Shoppers Stop Limited,SHOPERSTOP,SHOPERSTOP,532638,NSE+BSE,NSE/Yahoo Finance,SHOPERSTOP.NS,,,23-MAY-2005,
INE715Y01031,Shradha Realty Limited,SHRADHA,SHRADHA,212256,NSE+BSE,NSE/Yahoo Finance,SHRADHA.NS,,,22-OCT-2020,
INE185C01017,Shree Ajit Pulp & Paper Limited,SAPPL,SAPPL,538795,NSE+BSE,NSE/Yahoo Finance,SAPPL.NS,,,20-APR-2026,
INE232A01011,Shree Digvijay Cement Co.Ltd,SHREDIGCEM,SHREDIGCEM,502180,NSE+BSE,NSE/Yahoo Finance,SHREDIGCEM.NS,,,28-JAN-2020,
INE712K01011,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,SHREEPUSHK,539334,NSE+BSE,NSE/Yahoo Finance,SHREEPUSHK.NS,,,10-SEP-2015,
INE19GK01015,Shree Ram Twistex Limited,SRTL,SRTL,544716,NSE+BSE,NSE/Yahoo Finance,SRTL.NS,,,02-MAR-2026,
INE879A01019,Shree Rama Multi-Tech Limited,SHREERAMA,SHREERAMA,532310,NSE+BSE,NSE/Yahoo Finance,SHREERAMA.NS,,,13-MAR-2000,
INE278B01020,Shree Rama Newsprint Limited,RAMANEWS,RAMANEWS,500356,NSE+BSE,NSE/Yahoo Finance,RAMANEWS.NS,,,20-SEP-2006,
INE087H01022,Shree Renuka Sugars Limited,RENUKA,RENUKA,532670,NSE+BSE,NSE/Yahoo Finance,RENUKA.NS,,,31-OCT-2005,
INE0S2G01011,Shree Tirupati Balajee Agro Trading Company Limited,BALAJEE,BALAJEE,544249,NSE+BSE,NSE/Yahoo Finance,BALAJEE.NS,,,12-SEP-2024,
INE00IK01029,ShreeOswal Seeds And Chemicals Limited,OSWALSEEDS,OSWALSEEDS,210546,NSE+BSE,NSE/Yahoo Finance,OSWALSEEDS.NS,,,28-FEB-2023,
INE1B6101010,Shreeji Shipping Global Limited,SHREEJISPG,SHREEJISPG,544490,NSE+BSE,NSE/Yahoo Finance,SHREEJISPG.NS,,,26-AUG-2025,
INE632X01030,Shrenik Limited,SHRENIK,SHRENIK,207416,NSE+BSE,NSE/Yahoo Finance,SHRENIK.NS,,,02-AUG-2019,
INE231C01019,Shreyans Industries Limited,SHREYANIND,SHREYANIND,516016,NSE+BSE,NSE/Yahoo Finance,SHREYANIND.NS,,,06-NOV-1996,
INE402H01015,Shri Bajrang Alliance Limited,SHBAJRG,SHBAJRG,526981,NSE+BSE,NSE/Yahoo Finance,SHBAJRG.NS,,,20-APR-2026,
INE997I01012,Shri Krishna Devcon Limited,SHRIKRISH,SHRIKRISH,531080,NSE+BSE,NSE/Yahoo Finance,SHRIKRISH.NS,,,20-APR-2026,
INE1B3L01017,Shringar House of Mangalsutra Limited,SHRINGARMS,SHRINGARMS,544512,NSE+BSE,NSE/Yahoo Finance,SHRINGARMS.NS,,,17-SEP-2025,
INE721A01047,Shriram Finance Limited,SHRIRAMFIN,SHRIRAMFIN#,111218,NSE+BSE,NSE/Yahoo Finance,SHRIRAMFIN.NS,,,11-DEC-1996,
INE217L01019,Shriram Properties Limited,SHRIRAMPPS,SHRIRAMPPS,543419,NSE+BSE,NSE/Yahoo Finance,SHRIRAMPPS.NS,,,20-DEC-2021,
INE979R01011,Shyam Century Ferrous Limited,SHYAMCENT,SHYAMCENT,539252,NSE+BSE,NSE/Yahoo Finance,SHYAMCENT.NS,,,28-JUL-2015,
INE810G01011,Shyam Metalics and Energy Limited,SHYAMMETL,SHYAMMETL#,143299,NSE+BSE,NSE/Yahoo Finance,SHYAMMETL.NS,,,24-JUN-2021,
INE635A01023,Shyam Telecom Limited,SHYAMTEL,SHYAMTEL,517411,NSE+BSE,NSE/Yahoo Finance,SHYAMTEL.NS,,,06-NOV-2006,
INE176J01011,Sicagen India Limited,SICAGEN,SICAGEN,533014,NSE+BSE,NSE/Yahoo Finance,SICAGEN.NS,,,20-APR-2026,
INE075B01020,Sical Logistics Limited,SICALLOG,SICALLOG,520086,NSE+BSE,NSE/Yahoo Finance,SICALLOG.NS,,,12-OCT-2023,
INE1NPP01017,Siemens Energy India Limited,ENRIN,ENRIN,544390,NSE+BSE,NSE/Yahoo Finance,ENRIN.NS,,,19-JUN-2025,
INE003A01024,Siemens Limited,SIEMENS,SIEMENS#,100550,NSE+BSE,NSE/Yahoo Finance,SIEMENS.NS,,,06-SEP-1995,
INE0D0K01022,Sigachi Industries Limited,SIGACHI,SIGACHI,543389,NSE+BSE,NSE/Yahoo Finance,SIGACHI.NS,,,15-NOV-2021,
INE0A0S01028,Sigma Solve Limited,SIGMA,SIGMA,543917,NSE+BSE,NSE/Yahoo Finance,SIGMA.NS,,,09-JUN-2023,
INE903U01023,Signatureglobal (India) Limited,SIGNATURE,SIGNATURE#,143990,NSE+BSE,NSE/Yahoo Finance,SIGNATURE.NS,,,27-SEP-2023,
INE529F01035,Signet Industries Limited,SIGIND,SIGIND,512131,NSE+BSE,NSE/Yahoo Finance,SIGIND.NS,,,29-AUG-2018,
INE0KGZ01021,Signpost India Limited,SIGNPOST,SIGNPOST,544117,NSE+BSE,NSE/Yahoo Finance,SIGNPOST.NS,,,14-FEB-2024,
INE438E01032,Sika Interplant Systems Limited,SIKA,SIKA,523606,NSE+BSE,NSE/Yahoo Finance,SIKA.NS,,,20-APR-2026,
INE112X01025,Sikko Industries Limited,SIKKO,SIKKO,205751,NSE+BSE,NSE/Yahoo Finance,SIKKO.NS,,,22-OCT-2021,
INE01II01013,Silgo Retail Limited,SILGO,SILGO,205873,NSE+BSE,NSE/Yahoo Finance,SILGO.NS,,,03-MAR-2021,
INE203Y01012,Silly Monks Entertainment Limited,SILLYMONKS,SILLYMONKS,205181,NSE+BSE,NSE/Yahoo Finance,SILLYMONKS.NS,,,08-JUL-2020,
INE625X01026,Silver Touch Technologies Limited,SILVERTUC,SILVERTUC,543525,NSE+BSE,NSE/Yahoo Finance,SILVERTUC.NS,,,12-MAY-2022,
INE748T01016,Simbhaoli Sugars Limited,SIMBHALS,SIMBHALS,539742,NSE+BSE,NSE/Yahoo Finance,SIMBHALS.NS,,,14-MAR-2016,
INE059B01024,Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEXINF,523838,NSE+BSE,NSE/Yahoo Finance,SIMPLEXINF.NS,,,09-MAR-2004,
INE985A01022,Sinclairs Hotels Limited,SINCLAIR,SINCLAIR,523023,NSE+BSE,NSE/Yahoo Finance,SINCLAIR.NS,,,10-APR-2024,
INE325D01025,Sindhu Trade Links Limited,SINDHUTRAD,SINDHUTRAD,532029,NSE+BSE,NSE/Yahoo Finance,SINDHUTRAD.NS,,,20-JUN-2023,
INE638A01035,Singer India Limited,SINGERIND,SINGERIND,505729,NSE+BSE,NSE/Yahoo Finance,SINGERIND.NS,,,19-MAR-2026,
INE129Z01016,Sintercom India Limited,SINTERCOM,SINTERCOM,200306,NSE+BSE,NSE/Yahoo Finance,SINTERCOM.NS,,,07-OCT-2020,
INE792Z01011,Sirca Paints India Limited,SIRCA,SIRCA,543686,NSE+BSE,NSE/Yahoo Finance,SIRCA.NS,,,22-JUL-2019,
INE965H01011,Siti Networks Limited,SITINET,SITINET,532795,NSE+BSE,NSE/Yahoo Finance,SITINET.NS,,,10-JAN-2007,
INE076B01028,Siyaram Silk Mills Limited,SIYSIL,SIYSIL,503811,NSE+BSE,NSE/Yahoo Finance,SIYSIL.NS,,,29-JAN-2007,
INE439E01022,Skipper Limited,SKIPPER,SKIPPER,538562,NSE+BSE,NSE/Yahoo Finance,SKIPPER.NS,,,27-MAY-2015,
INE178C01020,Smartlink Holdings Limited,SMARTLINK,SMARTLINK,532419,NSE+BSE,NSE/Yahoo Finance,SMARTLINK.NS,,,11-APR-2001,
INE0NAZ01010,Smartworks Coworking Spaces Limited,SMARTWORKS,SMARTWORKS,544447,NSE+BSE,NSE/Yahoo Finance,SMARTWORKS.NS,,,17-JUL-2025,
INE734N01019,Snowman Logistics Limited,SNOWMAN,SNOWMAN,538635,NSE+BSE,NSE/Yahoo Finance,SNOWMAN.NS,,,12-SEP-2014,
INE671H01015,Sobha Limited,SOBHA,SOBHA#,132784,NSE+BSE,NSE/Yahoo Finance,SOBHA.NS,,,20-DEC-2006,
INE728Z01015,Softtech Engineers Limited,SOFTTECH,SOFTTECH,543470,NSE+BSE,NSE/Yahoo Finance,SOFTTECH.NS,,,25-FEB-2022,
INE343H01029,Solar Industries India Limited,SOLARINDS,SOLARINDS#,132725,NSE+BSE,NSE/Yahoo Finance,SOLARINDS.NS,,,03-APR-2006,
INE624Z01016,Solara Active Pharma Sciences Limited,SOLARA,SOLARA,541540,NSE+BSE,NSE/Yahoo Finance,SOLARA.NS,,,27-JUN-2018,
INE0TY101024,Solarworld Energy Solutions Limited,SOLARWORLD,SOLARWORLD,544532,NSE+BSE,NSE/Yahoo Finance,SOLARWORLD.NS,,,30-SEP-2025,
INE880Y01017,Solex Energy Limited,SOLEX,SOLEX,203111,NSE+BSE,NSE/Yahoo Finance,SOLEX.NS,,,08-OCT-2025,
INE480C01038,Som Distilleries & Breweries Limited,SDBL,SDBL,507514,NSE+BSE,NSE/Yahoo Finance,SDBL.NS,,,18-MAR-2014,
INE314C01013,Soma Textiles & Industries Limited,SOMATEX,SOMATEX,521034,NSE+BSE,NSE/Yahoo Finance,SOMATEX.NS,,,14-AUG-1996,
INE355A01028,Somany Ceramics Limited,SOMANYCERA,SOMANYCERA,531548,NSE+BSE,NSE/Yahoo Finance,SOMANYCERA.NS,,,22-NOV-1995,
INE323J01019,Somi Conveyor Beltings Limited,SOMICONVEY,SOMICONVEY,533001,NSE+BSE,NSE/Yahoo Finance,SOMICONVEY.NS,,,18-JUL-2016,
INE073K01018,Sona BLW Precision Forgings Limited,SONACOMS,SONACOMS#,143300,NSE+BSE,NSE/Yahoo Finance,SONACOMS.NS,,,24-JUN-2021,
INE321M01017,Sonal Mercantile Limited,SONAL,SONAL,538943,NSE+BSE,NSE/Yahoo Finance,SONAL.NS,,,20-APR-2026,
INE269A01021,Sonata Software Limited,SONATSOFTW,SONATSOFTW#,132221,NSE+BSE,NSE/Yahoo Finance,SONATSOFTW.NS,,,28-JUL-1999,
INE980Y01015,South West Pinnacle Exploration Limited,SOUTHWEST,SOUTHWEST,543986,NSE+BSE,NSE/Yahoo Finance,SOUTHWEST.NS,,,18-APR-2019,
INE147A01011,Southern Petrochemicals Industries Corporation  Limited,SPIC,SPIC,590030,NSE+BSE,NSE/Yahoo Finance,SPIC.NS,,,10-JAN-1996,
INE970N01027,Spacenet Enterprises India Limited,SPCENET,SPCENET,203377,NSE+BSE,NSE/Yahoo Finance,SPCENET.NS,,,10-JAN-2017,
INE572J01011,Spandana Sphoorty Financial Limited,SPANDANA,SPANDANA,542759,NSE+BSE,NSE/Yahoo Finance,SPANDANA.NS,,,19-AUG-2019,
INE247M01014,Speciality Restaurants Limited,SPECIALITY,SPECIALITY,534425,NSE+BSE,NSE/Yahoo Finance,SPECIALITY.NS,,,30-MAY-2012,
INE01EO01010,Spectrum Electrical Industries Limited,SPECTRUM,SPECTRUM,544386,NSE+BSE,NSE/Yahoo Finance,SPECTRUM.NS,,,28-MAR-2025,
INE020801028,Spencer's Retail Limited,SPENCERS,SPENCERS,542337,NSE+BSE,NSE/Yahoo Finance,SPENCERS.NS,,,25-JAN-2019,
INE885H01029,Sportking India Limited,SPORTKING,SPORTKING,539221,NSE+BSE,NSE/Yahoo Finance,SPORTKING.NS,,,24-AUG-2022,
INE917H01012,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,SRHHYPOLTD,532842,NSE+BSE,NSE/Yahoo Finance,SRHHYPOLTD.NS,,,08-MAY-2007,
INE099F01013,Sreeleathers Limited,SREEL,SREEL,535601,NSE+BSE,NSE/Yahoo Finance,SREEL.NS,,,01-JAN-2014,
INE293B01029,Sri Havisha Hospitality and Infrastructure Limited,HAVISHA,HAVISHA,531322,NSE+BSE,NSE/Yahoo Finance,HAVISHA.NS,,,16-FEB-2000,
INE0V9Q01010,Sri Lotus Developers and Realty Limited,LOTUSDEV,LOTUSDEV,544469,NSE+BSE,NSE/Yahoo Finance,LOTUSDEV.NS,,,06-AUG-2025,
INE0RYC01010,Stallion India Fluorochemicals Limited,STALLION,STALLION,544342,NSE+BSE,NSE/Yahoo Finance,STALLION.NS,,,23-JAN-2025,
INE0M4D01010,Standard Engineering Technology Limited,SETL,SETL,544333,NSE+BSE,NSE/Yahoo Finance,SETL.NS,,,13-JAN-2025,
INE173A01025,Standard Industries Limited,SIL,SIL,530017,NSE+BSE,NSE/Yahoo Finance,SIL.NS,,,27-JAN-2004,
INE01A001028,Stanley Lifestyles Limited,STANLEY,STANLEY,544202,NSE+BSE,NSE/Yahoo Finance,STANLEY.NS,,,28-JUN-2024,
INE460H01021,Star Cement Limited,STARCEMENT,STARCEMENT,540575,NSE+BSE,NSE/Yahoo Finance,STARCEMENT.NS,,,16-JUN-2017,
INE575P01011,Star Health and Allied Insurance Company Limited,STARHEALTH,STARHEALTH#,143412,NSE+BSE,NSE/Yahoo Finance,STARHEALTH.NS,,,10-DEC-2021,
INE733A01018,Star Paper Mills Limited,STARPAPER,STARPAPER,516022,NSE+BSE,NSE/Yahoo Finance,STARPAPER.NS,,,13-SEP-1995,
INE992I01013,Starteck Finance Limited,STARTECK,STARTECK,512381,NSE+BSE,NSE/Yahoo Finance,STARTECK.NS,,,04-MAY-2022,
INE062A01020,State Bank of India,SBIN,SBIN#,100112,NSE+BSE,NSE/Yahoo Finance,SBIN.NS,,,01-MAR-1995,
INE114A01011,Steel Authority of India Limited,SAIL,SAIL#,100113,NSE+BSE,NSE/Yahoo Finance,SAIL.NS,,,06-JUL-1995,
INE395H01011,Steel City Securities Limited,STEELCITY,STEELCITY,204419,NSE+BSE,NSE/Yahoo Finance,STEELCITY.NS,,,27-JUN-2019,
INE802C01033,Steel Strips Wheels Limited,SSWL,SSWL,513262,NSE+BSE,NSE/Yahoo Finance,SSWL.NS,,,06-JUN-2005,
INE124E01038,Steelcast Limited,STEELCAS,STEELCAS,513517,NSE+BSE,NSE/Yahoo Finance,STEELCAS.NS,,,23-NOV-2021,
INE577L01016,Stel Holdings Limited,STEL,STEL,533316,NSE+BSE,NSE/Yahoo Finance,STEL.NS,,,09-FEB-2011,
INE334A01023,Sterling Tools Limited,STERTOOLS,STERTOOLS,530759,NSE+BSE,NSE/Yahoo Finance,STERTOOLS.NS,,,02-FEB-2006,
INE00M201021,Sterling and Wilson Renewable Energy Limited,SWSOLAR,SWSOLAR#,142760,NSE+BSE,NSE/Yahoo Finance,SWSOLAR.NS,,,20-AUG-2019,
INE089C01029,Sterlite Technologies Limited,STLTECH,STLTECH,532374,NSE+BSE,NSE/Yahoo Finance,STLTECH.NS,,,08-DEC-2000,
INE00IN01015,Stove Kraft Limited,STOVEKRAFT,STOVEKRAFT,543260,NSE+BSE,NSE/Yahoo Finance,STOVEKRAFT.NS,,,05-FEB-2021,
INE939A01011,Strides Pharma Science Limited,STAR,STAR,532531,NSE+BSE,NSE/Yahoo Finance,STAR.NS,,,02-FEB-2000,
INE00Q601028,Studds Accessories Limited,STUDDS,STUDDS,544599,NSE+BSE,NSE/Yahoo Finance,STUDDS.NS,,,07-NOV-2025,
INE239C01020,Stylam Industries Limited,STYLAMIND,STYLAMIND,526951,NSE+BSE,NSE/Yahoo Finance,STYLAMIND.NS,,,02-AUG-2021,
INE189B01011,Styrenix Performance Materials Limited,STYRENIX,STYRENIX,506222,NSE+BSE,NSE/Yahoo Finance,STYRENIX.NS,,,29-MAR-1995,
INE754A01055,Subex Limited,SUBEXLTD,SUBEXLTD,532348,NSE+BSE,NSE/Yahoo Finance,SUBEXLTD.NS,,,05-NOV-2020,
